branch,date,t,source_right_end_label,physical_interval,responsible_issue_hour,point_price_forecast,scenario_mean_planning_price,actual_settlement_and_current_price,actual_load_kwh,actual_pv_kwh,forecast_load_kwh,forecast_pv_kwh,g0_kwh,geff_kwh,delta_plus_kwh,delta_minus_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_kwh,dp_unused_kwh,dp_end_soc_kwh,interval_plan_cost_yuan,interval_adjustment_transaction_yuan,interval_adjustment_surcharge_yuan,interval_emergency_cost_yuan,interval_total_bill_yuan
4-2,2025-09-10,123,20:30,20:20-20:30,18,1.5894189365856888,1.5076511678921967,1.3188,821.7399999999999,0.0,789.6347159726729,0.0,20.350133195228864,20.350133195228864,0.0,0.0,0.0,703.3605381757247,98.02932862904629,0.0,2000.0,26.837755657867824,0.0,0.0,646.4053929799312,673.2431486377991
4-2,2025-09-10,124,20:40,20:30-20:40,18,1.6497577746073726,1.5648785667660963,1.3708,780.4388,0.0,756.4186386889855,0.0,0.0,0.0,0.0,0.0,0.0,720.0,60.438800000000015,0.0,1200.0,0.0,0.0,0.0,414.24753520000013,414.24753520000013
4-2,2025-09-10,125,20:50,20:40-20:50,18,1.426271200424943,1.3653409412685942,1.252,790.2870666666665,0.0,760.1704598918664,0.0,743.6026815626199,743.6026815626199,0.0,0.0,0.0,0.0,46.68438510404667,0.0,1200.0,930.9905573164001,0.0,0.0,292.2442507513321,1223.2348080677323
4-2,2025-09-10,126,21:00,20:50-21:00,18,1.047567336974064,1.0220607520033067,1.025,833.6116666666667,0.0,793.6160915713716,0.0,818.6468693910365,818.6468693910365,0.0,0.0,0.0,0.0,14.96479727563019,0.0,1200.0,839.1130411258123,0.0,0.0,76.69458603760472,915.807627163417
4-2,2025-09-10,127,21:10,21:00-21:10,18,1.0114437711761808,0.9884793974330872,0.9844,820.2440833333333,0.0,804.892386646082,0.0,817.2438930892461,817.2438930892461,0.0,0.0,0.0,0.0,3.0001902440872072,0.0,1200.0,804.4948883570538,0.0,0.0,14.766936381397237,819.2618247384511
4-2,2025-09-10,128,21:20,21:10-21:20,18,1.049456642481377,1.0189201412476703,0.9735,794.8398166666666,0.0,797.4791326989767,0.0,790.8713702560865,790.8713702560865,0.0,0.0,0.0,0.0,3.9684464105801,0.0,1200.0,769.9132789443003,0.0,0.0,19.316412903498634,789.2296918477989
4-2,2025-09-10,129,21:30,21:20-21:30,18,1.0432371133519447,1.0128387009996775,0.967,814.6433333333332,0.0,792.0561674708176,0.0,800.8071673936889,800.8071673936889,0.0,0.0,0.0,0.0,13.836165939644275,0.0,1200.0,774.3805308696972,0.0,0.0,66.89786231818007,841.2783931878772
4-2,2025-09-10,130,21:40,21:30-21:40,18,1.0978140895891542,1.0674821844637807,1.0566,868.3754666666666,0.0,789.8169127602081,0.0,761.9184281497706,761.9184281497706,0.0,0.0,0.0,0.0,106.45703851689598,0.0,1200.0,805.0430111830476,0.0,0.0,562.4125344847614,1367.455545667809
4-2,2025-09-10,131,21:50,21:40-21:50,18,0.8710363546043909,0.8369817384497806,0.8355,772.8994666666667,0.0,709.7291240160362,0.0,724.0392478970492,724.0392478970492,0.0,0.0,0.0,0.0,48.86021876961752,0.0,1200.0,604.9347916179846,0.0,0.0,204.1135639100772,809.0483555280618
4-2,2025-09-10,132,22:00,21:50-22:00,18,0.4890954879827957,0.4521146208664735,0.4322,600.1616666666666,0.0,600.5597465473478,0.0,654.307796515713,654.307796515713,0.0,0.0,54.1461298490463,0.0,0.0,0.0,1248.7315168641417,282.79182965409115,0.0,0.0,0.0,282.79182965409115
4-2,2025-09-10,133,22:10,22:00-22:10,18,0.46366933935066446,0.4311443503890447,0.4106,609.4405666666667,0.0,598.9481616617209,0.0,1340.817411290056,1340.817411290056,0.0,0.0,731.3768446233894,0.0,0.0,0.0,1906.9706770251921,550.539629075697,0.0,0.0,0.0,550.539629075697
4-2,2025-09-10,134,22:20,22:10-22:20,18,0.5180224178235384,0.4798581592329152,0.4409,627.3169333333333,0.0,597.6474374624685,0.0,595.9045230505051,595.9045230505051,0.0,0.0,0.0,31.412410282828116,0.0,0.0,1872.0679989331609,262.7343042129677,0.0,0.0,0.0,262.7343042129677
4-2,2025-09-10,135,22:30,22:20-22:30,18,0.48645556194037665,0.4370498092871196,0.3758,577.8633333333332,0.0,567.0561173946384,0.0,626.4954171633074,626.4954171633074,0.0,0.0,48.63208382997401,0.0,0.0,0.0,1915.8368743801375,235.43697776997092,0.0,0.0,0.0,235.43697776997092
4-2,2025-09-10,136,22:40,22:30-22:40,18,0.4806856497956886,0.4342962313742156,0.4101,570.3127833333333,0.0,585.8810961708976,0.0,1275.5022290999598,1275.5022290999598,0.0,0.0,705.1894457666266,0.0,0.0,0.0,2550.5073755701014,523.0834641538935,0.0,0.0,0.0,523.0834641538935
4-2,2025-09-10,137,22:50,22:40-22:50,18,0.48780655551962515,0.4446205322428757,0.4611,616.9326833333333,0.0,607.4359449720845,0.0,648.745647382725,648.745647382725,0.0,0.0,31.812964049391766,0.0,0.0,0.0,2579.139043214554,299.1366180081745,0.0,0.0,0.0,299.1366180081745
4-2,2025-09-10,138,23:00,22:50-23:00,18,0.48848109572303733,0.4472302608438113,0.4726,661.3033333333333,0.0,607.9350941209151,0.0,659.0508652996119,659.0508652996119,0.0,0.0,0.0,2.2524680337213794,0.0,0.0,2576.6363009548636,311.4674389405966,0.0,0.0,0.0,311.4674389405966
4-2,2025-09-10,139,23:10,23:00-23:10,18,0.4908920091847052,0.46247523260042794,0.4758,635.57215,0.0,607.9831921866446,0.0,633.0789754488428,633.0789754488428,0.0,0.0,0.0,2.4931745511571535,0.0,0.0,2573.8661070091334,301.21897651855943,0.0,0.0,0.0,301.21897651855943
4-2,2025-09-10,140,23:20,23:10-23:20,18,0.49309569553623034,0.4654755760727276,0.4523,592.7795166666666,0.0,584.812389656666,0.0,606.43334157806,606.43334157806,0.0,0.0,13.653824911393206,0.0,0.0,0.0,2586.1545494293873,274.2898003957565,0.0,0.0,0.0,274.2898003957565
4-2,2025-09-10,141,23:30,23:20-23:30,18,0.4936070447023341,0.4565271206195151,0.4196,571.74,0.0,554.9073926656387,0.0,583.980544550909,583.980544550909,0.0,0.0,12.240544550908856,0.0,0.0,0.0,2597.1710395252053,245.0382364935614,0.0,0.0,0.0,245.0382364935614
4-2,2025-09-10,142,23:40,23:30-23:40,18,0.490924168190745,0.45596303485592693,0.4214,568.0709666666667,0.0,568.5106473963164,0.0,588.6096299378353,588.6096299378353,0.0,0.0,20.53866327116844,0.0,0.0,0.0,2615.655836469257,248.04009805580378,0.0,0.0,0.0,248.04009805580378
4-2,2025-09-10,143,23:50,23:40-23:50,18,0.49160377511127873,0.4544955387303008,0.4097,583.69065,0.0,607.5126284995259,0.0,636.3533696217702,636.3533696217702,0.0,0.0,52.66271962177042,0.0,0.0,0.0,2663.0522841288503,260.71397553403926,0.0,0.0,0.0,260.71397553403926
4-2,2025-09-10,144,0:00+1,23:50-00:00+1,18,0.49263194904405905,0.4494817010228142,0.4086,609.855,0.0,623.6948777154317,0.0,735.3438238159648,735.3438238159648,0.0,0.0,125.48882381596488,0.0,0.0,0.0,2775.9922255632187,300.4614864112032,0.0,0.0,0.0,300.4614864112032
4-2,2025-09-11,1,00:10,0:00-0:10,0,0.49488208032063297,0.4801862180604378,0.4845,623.36185,0.0,584.3764263643295,0.0,595.3487944738096,595.3487944738096,0.0,0.0,0.0,28.013055526190374,0.0,0.0,2744.866608311896,288.4464909225607,0.0,0.0,0.0,288.4464909225607
4-2,2025-09-11,2,00:20,0:10-0:20,0,0.49368958205542257,0.4747717298526074,0.4967,596.6047333333333,0.0,563.1861165981609,0.0,562.8502826629984,562.8502826629984,0.0,0.0,0.0,33.75445067033488,0.0,0.0,2707.361663122635,279.5677353987113,0.0,0.0,0.0,279.5677353987113
4-2,2025-09-11,3,00:30,0:20-0:30,0,0.5006519238422872,0.47144764870439443,0.4177,557.9866666666667,0.0,578.8132908042778,0.0,607.4622987514842,607.4622987514842,0.0,0.0,49.47563208481774,0.0,0.0,0.0,2751.889731998971,253.73700218849498,0.0,0.0,0.0,253.73700218849498
4-2,2025-09-11,4,00:40,0:30-0:40,0,0.5040673157671165,0.4825426351779745,0.3662,566.8440333333333,0.0,584.8825997459719,0.0,630.9021897186577,630.9021897186577,0.0,0.0,64.05815638532457,0.0,0.0,0.0,2809.542072745763,231.03638187497248,0.0,0.0,0.0,231.03638187497248
4-2,2025-09-11,5,00:50,0:40-0:50,0,0.5017871251901015,0.48323425803819947,0.3811,580.5518,0.0,601.4637509043498,0.0,630.3442937249864,630.3442937249864,0.0,0.0,49.79249372498644,0.0,0.0,0.0,2854.355317098251,240.22421033859231,0.0,0.0,0.0,240.22421033859231
4-2,2025-09-11,6,01:00,0:50-1:00,0,0.4958423081081967,0.47061493344515193,0.4335,580.15,0.0,618.2863680461202,0.0,685.9705444096132,685.9705444096132,0.0,0.0,105.82054440961302,0.0,0.0,0.0,2949.5938070669026,297.3682310015673,0.0,0.0,0.0,297.3682310015673
4-2,2025-09-11,7,01:10,1:00-1:10,0,0.48895354309419525,0.4657320934585135,0.4635,588.9846333333332,0.0,597.7078547880224,0.0,635.7032824805001,635.7032824805001,0.0,0.0,46.718649147166815,0.0,0.0,0.0,2991.6405912993528,294.64847142971183,0.0,0.0,0.0,294.64847142971183
4-2,2025-09-11,8,01:20,1:10-1:20,0,0.48031148676946395,0.46062757381924013,0.4665,600.2506166666667,0.0,582.115257056048,0.0,615.3327272535702,615.3327272535702,0.0,0.0,15.08211058690348,0.0,0.0,0.0,3005.214490827566,287.0527172637905,0.0,0.0,0.0,287.0527172637905
4-2,2025-09-11,9,01:30,1:20-1:30,0,0.47789238975059734,0.45915145651299766,0.4555,593.3866666666667,0.0,590.9884157679089,0.0,652.6853040752351,652.6853040752351,0.0,0.0,59.29863740856844,0.0,0.0,0.0,3058.5832644952775,297.2981560062696,0.0,0.0,0.0,297.2981560062696
4-2,2025-09-11,10,01:40,1:30-1:40,0,0.49015028871172495,0.47369076562339957,0.4452,563.3697,0.0,601.0398257951899,0.0,620.299454919038,620.299454919038,0.0,0.0,56.929754919037805,0.0,0.0,0.0,3109.8200439224115,276.15731732995573,0.0,0.0,0.0,276.15731732995573
4-2,2025-09-11,11,01:50,1:40-1:50,0,0.490425298838295,0.47519629149385456,0.4434,584.4703833333333,0.0,592.899597474311,0.0,626.7001796116335,626.7001796116335,0.0,0.0,42.22979627830025,0.0,0.0,0.0,3147.8268605728817,277.8788596397983,0.0,0.0,0.0,277.8788596397983
4-2,2025-09-11,12,02:00,1:50-2:00,0,0.47795211534738813,0.4611986249371726,0.4423,624.7016666666666,0.0,576.524675722962,0.0,633.5466024460932,633.5466024460932,0.0,0.0,8.844935779426729,0.0,0.0,0.0,3155.787302774366,280.21766226190704,0.0,0.0,0.0,280.21766226190704
4-2,2025-09-11,13,02:10,2:00-2:10,0,0.47776961221978537,0.45804822592982636,0.4314,581.7676833333333,0.0,580.2245153608269,0.0,1344.5911090515337,1344.5911090515337,0.0,0.0,762.8234257182006,0.0,0.0,0.0,3842.3283859207463,580.0566044448317,0.0,0.0,0.0,580.0566044448317
4-2,2025-09-11,14,02:20,2:10-2:20,0,0.47935682233878263,0.45869240982680376,0.4439,570.2977333333333,0.0,594.1561850007305,0.0,1356.5151917110225,1356.5151917110225,0.0,0.0,786.2174583776894,0.0,0.0,0.0,4549.924098460667,602.1570936005229,0.0,0.0,0.0,602.1570936005229
4-2,2025-09-11,15,02:30,2:20-2:30,0,0.47900948849669556,0.46186881425465914,0.4692,614.6283333333333,0.0,596.7669861187613,0.0,633.6483826510408,633.6483826510408,0.0,0.0,19.020049317707365,0.0,0.0,0.0,4567.042142846603,297.30782113986834,0.0,0.0,0.0,297.30782113986834
4-2,2025-09-11,16,02:40,2:30-2:40,0,0.48422680882284963,0.47407691746029273,0.4612,620.2176,0.0,576.5431714561058,0.0,595.6552885536074,595.6552885536074,0.0,0.0,0.0,24.56231144639214,0.0,0.0,4539.750685683945,274.71621908092374,0.0,0.0,0.0,274.71621908092374
4-2,2025-09-11,17,02:50,2:40-2:50,0,0.4839581122207858,0.476080705635927,0.4504,600.0934,0.0,568.0477444300993,0.0,595.7420382315624,595.7420382315624,0.0,0.0,0.0,4.351361768437619,0.0,0.0,4534.91583927457,268.32221401949573,0.0,0.0,0.0,268.32221401949573
4-2,2025-09-11,18,03:00,2:50-3:00,0,0.4792503617590271,0.47018114765955565,0.4471,583.0933333333332,0.0,582.332159451298,0.0,621.6423144905734,621.6423144905734,0.0,0.0,38.54898115724003,0.0,0.0,0.0,4569.609922316086,277.9362788087354,0.0,0.0,0.0,277.9362788087354
4-2,2025-09-11,19,03:10,3:00-3:10,0,0.48139585487248615,0.4755122567207524,0.4308,582.3643666666667,0.0,596.5463349915369,0.0,641.499586495692,641.499586495692,0.0,0.0,59.13521982902542,0.0,0.0,0.0,4622.831620162209,276.3580218623441,0.0,0.0,0.0,276.3580218623441
4-2,2025-09-11,20,03:20,3:10-3:20,0,0.47654002441983273,0.46895389795669057,0.4178,598.21985,0.0,593.5722938147458,0.0,651.8467903561178,651.8467903561178,0.0,0.0,53.6269403561174,0.0,0.0,0.0,4671.095866482715,272.34158901078604,0.0,0.0,0.0,272.34158901078604
4-2,2025-09-11,21,03:30,3:20-3:30,0,0.46731783823295914,0.45474002187005086,0.4255,609.355,0.0,583.8869961765428,0.0,1379.330326369679,1379.330326369679,0.0,0.0,769.9753263696787,0.0,0.0,0.0,5364.073660215426,586.9050538702984,0.0,0.0,0.0,586.9050538702984
4-2,2025-09-11,22,03:40,3:30-3:40,0,0.47042347131207474,0.4605379269495076,0.4536,590.5536999999999,0.0,590.8772100157232,0.0,659.8566017309457,659.8566017309457,0.0,0.0,69.30290173094565,0.0,0.0,0.0,5426.446271773277,299.31095454515696,0.0,0.0,0.0,299.31095454515696
4-2,2025-09-11,23,03:50,3:40-3:50,0,0.4684713279549662,0.45733388694802474,0.4658,574.0770666666666,0.0,588.3423332938244,2.9242424242424247e-05,1381.4883393686155,1381.4883393686155,0.0,0.0,807.4112727019484,0.0,0.0,0.0,6153.11641720503,643.4972684779011,0.0,0.0,0.0,643.4972684779011
4-2,2025-09-11,24,04:00,3:50-4:00,0,0.46025621623838264,0.44475500416841424,0.4402,582.3133333333333,0.0,580.1828989578797,0.0,1400.176887486922,1400.176887486922,0.0,0.0,817.8635541535883,0.0,0.0,0.0,6889.19361594326,616.357865871743,0.0,0.0,0.0,616.357865871743
4-2,2025-09-11,25,04:10,4:00-4:10,0,0.4636860773359869,0.4547662400354801,0.398,608.5352499999999,0.0,595.8676358420951,0.0,1373.9059112807277,1373.9059112807277,0.0,0.0,765.3706612807279,0.0,0.0,0.0,7578.027211095915,546.8145526897297,0.0,0.0,0.0,546.8145526897297
4-2,2025-09-11,26,04:20,4:10-4:20,0,0.47330662891484454,0.47570076286272456,0.4311,627.8076833333333,0.0018,598.4328521846155,0.001537222222222222,622.2262698174268,622.2262698174268,0.0,0.0,0.0,5.5796135159067495,0.0,0.0,7571.827640522685,268.2417449182927,0.0,0.0,0.0,268.2417449182927
4-2,2025-09-11,27,04:30,4:20-4:30,0,0.47576147026981935,0.4814419352076268,0.4835,621.6133333333332,0.0,588.8909092729095,0.0,620.8310188888797,620.8310188888797,0.0,0.0,0.0,0.7823144444538229,0.0,0.0,7570.95840225107,300.17179763277335,0.0,0.0,0.0,300.17179763277335
4-2,2025-09-11,28,04:40,4:30-4:40,0,0.46379856280273335,0.45832427487900057,0.4105,592.9461166666666,0.0,604.1943001076309,0.0,1384.9879134612604,1384.9879134612604,0.0,0.0,792.0417967945933,0.0,0.0,0.0,8283.796019366204,568.5375384758473,0.0,0.0,0.0,568.5375384758473
4-2,2025-09-11,29,04:50,4:40-4:50,0,0.4601196179293263,0.4515837055828732,0.3662,586.0042,0.025049999999999996,607.143975810366,0.021351414141414143,1360.3378763153137,1360.3378763153137,0.0,0.0,774.3587263153131,0.0,0.0,0.0,8980.718873049986,498.1557303066679,0.0,0.0,0.0,498.1557303066679
4-2,2025-09-11,30,05:00,4:50-5:00,0,0.4633051141706166,0.46033139407995594,0.399,608.8566666666666,0.0,593.832475184195,0.0,646.5613485863478,646.5613485863478,0.0,0.0,37.7046819196807,0.0,0.0,0.0,9014.653086777698,257.97797808595277,0.0,0.0,0.0,257.97797808595277
4-2,2025-09-11,31,05:10,5:00-5:10,0,0.45488081174347134,0.4477094107303136,0.4113,627.3305833333333,0.0,599.6696129495184,0.0,1383.9923668210631,1383.9923668210631,0.0,0.0,756.6617834877292,0.0,0.0,0.0,9695.648691916655,569.2360604735032,0.0,0.0,0.0,569.2360604735032
4-2,2025-09-11,32,05:20,5:10-5:20,0,0.47040200272462634,0.47071043318376127,0.4461,624.4034333333333,0.3489333333333333,607.9091555680689,0.24701287878787878,630.7237483809434,630.7237483809434,0.0,0.0,6.669248380943221,0.0,0.0,0.0,9701.651015459503,281.3658641527389,0.0,0.0,0.0,281.3658641527389
4-2,2025-09-11,33,05:30,5:20-5:30,0,0.4626027988258427,0.4804771233480004,0.479,607.615,0.0,595.3035157056939,0.0,619.9794137722121,619.9794137722121,0.0,0.0,12.364413772211265,0.0,0.0,0.0,9712.778987854494,296.9701391968896,0.0,0.0,0.0,296.9701391968896
4-2,2025-09-11,34,05:40,5:30-5:40,0,0.3886259933230015,0.4095456207179412,0.4621,609.0510333333333,0.0,575.1018860536165,0.0,1374.240210859165,1374.240210859165,0.0,0.0,765.1891775258324,0.0,0.0,0.0,10401.449247627743,635.0364014380202,0.0,0.0,0.0,635.0364014380202
4-2,2025-09-11,35,05:50,5:40-5:50,0,0.5855573172646872,0.6105556787368227,0.6509,676.1289333333333,6.087016666666667,668.8519825385163,2.3393245454545415,664.8661588067854,664.8661588067854,0.0,0.0,0.0,5.175757859881014,0.0,0.0,10395.698405561208,432.7613827673366,0.0,0.0,0.0,432.7613827673366
4-2,2025-09-11,36,06:00,5:50-6:00,0,0.9346746041818645,0.9705046707805417,0.9529,773.685,33.131249999999994,815.0447439373655,31.19537878787877,10.555080636570096,10.555080636570096,0.0,0.0,0.0,729.9986693634306,0.0,0.0,9584.588772935174,10.057936338587645,0.0,0.0,0.0,10.057936338587645
4-2,2025-09-11,37,06:10,6:00-6:10,6,0.9674969246365774,0.974410048588487,0.9869,809.85545,79.79746666666666,819.6506346089016,73.33338247474745,0.0,0.0,0.0,0.0,0.0,730.0579833333337,0.0,0.0,8773.413235898137,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,38,06:20,6:10-6:20,6,0.8895506516437958,0.8917097035792618,0.9092,809.7681333333333,134.78445,793.4168047237982,117.81120055555553,0.0,0.0,0.0,0.0,0.0,674.9836833333334,0.0,0.0,8023.4313655277665,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,39,06:30,6:20-6:30,6,0.8793508616866015,0.8747188359536886,0.8668,806.1133333333333,188.31874999999997,803.781018747528,165.58903409090908,0.0,0.0,0.0,0.0,0.0,617.7945833333333,0.0,0.0,7336.992939601841,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,40,06:40,6:30-6:40,6,0.8544089538788053,0.8515141408661883,0.855,806.6506166666666,238.64979999999997,805.8045465157669,224.64765954545453,0.0,0.0,0.0,0.0,0.0,568.0008166666664,0.0,0.0,6705.880921083322,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,41,06:50,6:40-6:50,6,0.82805896840408,0.8196197966178584,0.8548,809.7410499999999,297.5014166666666,792.9427126582813,280.89759070707066,0.0,0.0,0.0,0.0,0.0,512.2396333333335,0.0,0.0,6136.725772935174,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,42,07:00,6:50-7:00,6,0.8085875496255327,0.7920921411369896,0.8272,806.9516666666666,360.4,784.4304644973541,329.5878409090909,0.0,0.0,0.0,0.0,0.0,446.5516666666669,0.0,0.0,5640.557254416655,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,43,07:10,7:00-7:10,6,0.7808116246325617,0.7763680243483538,0.749,794.7663333333333,413.0217333333333,801.4895841237754,378.47996691919184,0.0,0.0,0.0,0.0,0.0,381.7446,0.0,0.0,5216.396587749989,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,44,07:20,7:10-7:20,6,0.7663788282315241,0.7679016407765388,0.7232,805.06095,478.0342333333333,814.4455721771021,425.94670676767674,0.0,0.0,0.0,0.0,0.0,327.0267166666666,0.0,0.0,4853.03356923147,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,45,07:30,7:20-7:30,6,0.7245691869510041,0.7151371141576738,0.7231,809.2733333333333,549.425,792.7227361434127,480.21740530303026,279.4075615254777,279.4075615254777,0.0,0.0,19.55922819214417,0.0,0.0,0.0,4870.6368746044,202.03960773907292,0.0,0.0,0.0,202.03960773907292
4-2,2025-09-11,46,07:40,7:30-7:40,6,0.6356597605630678,0.6104738666812479,0.6616,771.4229166666667,597.7819499999999,755.9014663976169,552.2205306060606,733.8770015029538,733.8770015029538,0.0,0.0,560.236034836287,0.0,0.0,0.0,5374.849305957058,485.5330241943542,0.0,0.0,0.0,485.5330241943542
4-2,2025-09-11,47,07:50,7:40-7:50,6,0.813900413628925,0.7916964774049781,0.8366,889.38635,650.8785666666666,865.0827874315669,615.701727020202,0.0,0.0,0.0,0.0,0.0,238.50778333333366,0.0,0.0,5109.84065780891,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,48,08:00,7:50-8:00,6,1.1380577827007576,1.1325059886767475,1.1559,1105.87,710.56875,1062.7362896030222,668.9886931818182,0.0,0.0,0.0,0.0,0.0,395.3012499999995,0.0,0.0,4670.617046697799,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,49,08:10,8:00-8:10,6,1.1429400300827535,1.141544729486307,1.1949,1146.9991666666665,745.7660166666666,1114.7350601107503,733.197009242424,0.0,0.0,0.0,0.0,0.0,401.23314999999985,0.0,0.0,4224.802435586688,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,50,08:20,8:10-8:20,6,1.0601031081299757,1.053203712869434,1.1467,1124.7906166666667,757.1495499999999,1093.2820124447028,786.0933543939394,0.0,0.0,0.0,0.0,0.0,367.6410666666667,0.0,0.0,3816.312361512614,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,51,08:30,8:20-8:30,6,1.0420135802549753,1.0336139407777272,1.1511,1129.0049999999999,776.225,1086.1693085602062,829.5882575757576,0.0,0.0,0.0,0.0,0.0,352.7799999999999,0.0,0.0,3424.3345837348365,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,52,08:40,8:30-8:40,6,1.011568842841227,1.009312937458581,1.1379,1128.7016166666667,842.3613499999999,1103.9260015963926,890.2171809595959,0.0,0.0,0.0,0.0,0.0,286.34026666666665,0.0,0.0,3106.1787318829847,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,53,08:50,8:40-8:50,6,0.9933470446950821,0.9874017281068258,1.0486,1101.1039666666666,936.2116666666667,1105.355399229567,951.8751661111111,0.0,0.0,0.0,0.0,0.0,164.8922999999999,0.0,0.0,2922.965065216318,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,54,09:00,8:50-9:00,6,0.9881454027997321,0.9722829378767947,0.954,1077.6483333333333,1014.0625,1086.9527411843958,993.7599053030302,0.0,0.0,0.0,0.0,0.0,63.585833333333404,0.0,0.0,2852.314139290392,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,55,09:10,9:00-9:10,6,0.9601020715998547,0.9503087108319065,0.9801,1105.6376166666666,1042.9107999999999,1083.0535244498851,1011.098185151515,0.0,0.0,0.0,0.0,0.0,62.726816666666586,0.0,0.0,2782.6176763274293,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,56,09:20,9:10-9:20,6,0.9375429688507656,0.9307444666801583,0.988,1097.9691833333331,1068.6652166666665,1080.6065568526612,1036.459686010101,0.0,0.0,0.0,0.0,0.0,29.303966666666522,0.0,0.0,2750.0577133644665,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,57,09:30,9:20-9:30,6,0.9168993393328506,0.9098424336131704,0.9451,1057.2316666666666,1118.5375,1075.594268735711,1080.5467613636363,0.0,0.0,0.0,0.0,61.30583333333359,0.0,0.0,0.0,2805.2329633644667,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,58,09:40,9:30-9:40,6,0.881598296131993,0.8790639563054491,0.9445,1072.3400166666665,1180.2541666666666,1079.410518644416,1124.9719985353536,0.0,0.0,0.0,0.0,107.9141499999999,0.0,0.0,0.0,2902.3556983644667,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,59,09:50,9:40-9:50,6,0.936248532478462,0.8988767947400137,0.8951,1085.1197833333333,1238.0891333333334,1079.8887820878026,1159.8192930303028,0.0,0.0,0.0,0.0,152.96935,0.0,0.0,0.0,3040.0281133644667,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,60,10:00,9:50-10:00,6,1.039078592811294,0.9482533474832023,0.8271,1067.7366666666667,1284.38125,1070.324807649421,1184.4014583333333,0.0,0.0,0.0,0.0,216.64458333333337,0.0,0.0,0.0,3235.0082383644667,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,61,10:10,10:00-10:10,6,1.0303476028582694,0.939304808323793,0.8714,1056.5581666666667,1319.1954833333332,1059.3382958181699,1207.3333125757576,0.0,0.0,0.0,0.0,262.63731666666644,0.0,0.0,0.0,3471.3818233644665,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,62,10:20,10:10-10:20,6,0.9893691441357223,0.9065163395110317,0.8917,1069.4035333333331,1340.2901166666666,1068.6884870312529,1246.3038319696968,0.0,0.0,0.0,0.0,270.88658333333365,0.0,0.0,0.0,3715.179748364467,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,63,10:30,10:20-10:30,6,1.0030939427097674,0.9105467536266086,0.867,1085.445,1363.125,1082.2290972618346,1297.1294507575753,0.0,0.0,0.0,0.0,277.6800000000003,0.0,0.0,0.0,3965.091748364467,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,64,10:40,10:30-10:40,6,1.0375289115099429,0.9368406955472659,0.8794,1070.6277333333333,1406.352933333333,1063.2808318514658,1335.1267401515152,0.0,0.0,0.0,0.0,335.72520000000014,0.0,0.0,0.0,4267.244428364467,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,65,10:50,10:40-10:50,6,0.8003073830198152,0.7262309919042298,0.7036,1068.3101833333333,1430.3850666666667,1054.9059989040668,1350.7191704040401,0.0,0.0,0.0,0.0,362.07488333333356,0.0,0.0,0.0,4593.111823364467,0.0,0.0,0.0,0.0,0.0
4-2,2025-09-11,66,11:00,10:50-11:00,6,0.43191264672426394,0.39968811685687994,0.4286,1079.945,1437.13125,1066.4376003194802,1357.4695643939394,61.60057485185894,61.60057485185894,0.0,0.0,418.7868248518589,0.0,0.0,0.0,4970.0199657311405,26.40200638150674,0.0,0.0,0.0,26.40200638150674
4-2,2025-09-11,67,11:10,11:00-11:10,6,0.3917068775132434,0.3642678350238481,0.4004,1064.80975,1465.3600166666665,1063.9043640914613,1380.1722991919194,533.981734207304,533.981734207304,0.0,0.0,833.3333333333333,0.0,0.0,101.19866754063742,5720.0199657311405,213.80628637660453,0.0,0.0,0.0,213.80628637660453
4-2,2025-09-11,68,11:20,11:10-11:20,6,0.44251521834476126,0.41072129057845885,0.4303,1058.2630666666666,1478.8773333333331,1056.1782562581184,1412.1186387373737,0.0,0.0,0.0,0.0,420.614266666667,0.0,0.0,0.0,6098.572805731141,0.0,0.0,0.0,0.0,0.0
